id,purchase_id,product_id,amount,price,discount,marketing_rule
71207-6,71207,2407,1,391,28,1
71207-7,71207,1875,2,534,8,1
20696-0,20696,2537,2,787,86,1
33085-0,33085,2306,2,162,43,1
33085-1,33085,1849,1,556,41,1
33085-2,33085,2060,1,445,61,1
33085-3,33085,1133,1,197,62,1
33085-4,33085,2787,2,468,75,0
33085-5,33085,1306,1,935,72,1
33085-6,33085,2037,2,639,66,0
92455-0,92455,1659,1,414,66,0
92455-1,92455,2139,2,486,53,1
92455-2,92455,1804,1,731,12,0
10444-0,10444,2612,1,126,32,1
74139-0,74139,2472,1,726,37,0
74139-1,74139,1379,1,155,65,0
74139-2,74139,1381,1,399,3,0
74139-3,74139,1852,1,690,6,0
74139-4,74139,2902,3,309,63,0
60794-0,60794,2577,1,430,51,1
60794-1,60794,2485,1,821,35,1
60794-2,60794,3067,1,607,70,1
60794-3,60794,2257,2,122,9,1
60794-4,60794,1534,1,485,68,0
60794-5,60794,2942,1,920,69,0
43231-0,43231,2140,1,893,34,0
43231-1,43231,1163,1,560,96,1
43231-2,43231,1381,1,142,20,1
43231-3,43231,2410,1,669,43,1
43231-4,43231,1573,2,456,93,1
43231-5,43231,2736,1,994,98,0
70876-0,70876,2980,1,831,89,1
70876-1,70876,2592,1,401,57,1
70876-2,70876,2213,1,321,18,0
70876-3,70876,2980,1,444,44,1
70876-4,70876,2212,1,307,56,0
70876-5,70876,2770,2,868,24,0
70876-6,70876,2577,1,262,27,1
70876-7,70876,1870,3,498,17,1
70876-8,70876,1989,1,206,55,1
70876-9,70876,2513,2,344,90,1
66518-0,66518,1849,1,479,78,1
66518-1,66518,2019,1,702,55,0
66518-2,66518,2154,2,203,8,1
66518-3,66518,1749,1,878,65,0
66518-4,66518,1227,3,962,29,1
66518-5,66518,2140,2,954,45,1
89752-0,89752,2909,1,688,56,0
89752-1,89752,1169,1,688,88,1
89752-2,89752,2683,1,479,98,0
89752-3,89752,2139,1,376,5,0
89752-4,89752,1375,1,139,81,0
89752-5,89752,2592,3,195,3,0
89752-6,89752,3017,1,910,53,0
89752-7,89752,2446,1,934,46,1
89752-8,89752,1912,1,504,67,1
32148-0,32148,2942,2,976,45,0
32148-1,32148,1534,3,995,98,0
32148-2,32148,2770,1,397,60,0
32148-3,32148,1702,1,609,17,0
32148-4,32148,1662,1,505,66,0
32148-5,32148,1512,2,318,73,1
32148-6,32148,2048,1,477,77,1
32148-7,32148,1470,1,714,17,1
16032-0,16032,1604,2,589,34,1
16032-1,16032,2127,1,100,75,1
19346-0,19346,1314,1,459,91,1
19346-1,19346,1470,1,840,30,0
19346-2,19346,1662,1,965,58,0
19346-3,19346,1450,1,439,5,1
53857-0,53857,1245,3,476,86,1
53857-1,53857,1908,2,579,79,0
53857-2,53857,1908,1,161,7,0
53857-3,53857,2767,1,393,4,0
53857-4,53857,2213,2,431,7,0
53857-5,53857,2332,1,857,36,0
72383-0,72383,1233,1,665,10,1
72383-1,72383,1341,1,170,8,1
72383-2,72383,1870,3,104,86,1
72383-3,72383,2281,1,739,14,1
72383-4,72383,1662,1,152,74,1
72383-5,72383,2306,1,828,73,1
72383-6,72383,2252,1,858,22,0
72383-7,72383,1498,1,865,40,0
72383-8,72383,2812,3,394,98,0
41609-0,41609,1875,1,721,96,0
41609-1,41609,2472,2,110,39,0
41609-2,41609,2140,2,481,15,0
41609-3,41609,1668,1,505,9,1
18890-0,18890,2241,3,665,25,1
18890-1,18890,2627,1,383,21,1
18890-2,18890,1662,1,133,45,1
18890-3,18890,2592,1,463,34,1
18890-4,18890,1163,2,279,55,0
18890-5,18890,1617,2,933,15,1
18890-6,18890,2857,2,768,55,1
18890-7,18890,1998,1,828,43,1
18890-8,18890,1908,2,351,95,1
49025-0,49025,1653,1,707,11,1
49025-1,49025,2193,2,665,6,1
49025-2,49025,1830,1,365,78,0
49025-3,49025,1934,3,359,89,1
49025-4,49025,1617,1,544,61,1
49025-5,49025,1934,1,816,47,1
49025-6,49025,2767,1,576,87,1
49025-7,49025,2472,2,489,52,0
68395-0,68395,2750,1,815,99,0
68395-1,68395,2683,1,407,58,0
68395-2,68395,2472,2,889,51,0
68395-3,68395,2407,1,544,79,1
68395-4,68395,1647,1,484,71,0
68395-5,68395,1849,1,141,72,1
68395-6,68395,2577,1,184,32,1
49199-0,49199,1566,2,144,39,1
49199-1,49199,1169,1,658,99,1
49199-2,49199,1498,2,118,82,1
49199-3,49199,2905,3,152,40,1
49199-4,49199,2482,2,563,89,1
49199-5,49199,1650,2,553,44,0
49199-6,49199,2475,1,148,23,1
49199-7,49199,2770,1,177,80,1
66920-0,66920,1566,1,185,78,1
66920-1,66920,1903,2,661,31,0
66920-2,66920,2235,2,481,16,1
66920-3,66920,2612,2,226,52,0
66920-4,66920,2592,1,286,93,1
66920-5,66920,1942,2,481,83,1
66920-6,66920,2153,1,876,39,0
60304-0,60304,2027,1,735,3,0
60304-1,60304,1086,1,803,72,1
60304-2,60304,2513,1,484,14,0
60304-3,60304,1638,1,692,94,1
60304-4,60304,3067,1,217,75,0
60304-5,60304,1314,1,546,1,1
60304-6,60304,1934,1,748,22,0
89149-0,89149,2925,1,633,65,1
89149-1,89149,1912,1,955,84,0
89149-2,89149,2027,1,642,49,0
89149-3,89149,2511,1,660,82,0
98867-0,98867,2963,2,799,50,0
98867-1,98867,1375,1,582,65,0
80971-0,80971,1233,1,701,94,0
80971-1,80971,1450,1,855,6,1
80971-2,80971,2774,2,858,78,0
80971-3,80971,2767,1,553,93,0
80971-4,80971,3021,1,224,64,1
80971-5,80971,1375,1,852,58,1
80971-6,80971,1831,1,851,28,1
80971-7,80971,1163,1,942,96,0
80971-8,80971,2858,1,202,15,0
80971-9,80971,1199,1,515,85,0
61167-0,61167,1874,2,678,59,1
61167-1,61167,2980,1,865,58,1
61167-2,61167,2909,2,950,43,1
61167-3,61167,1785,1,748,95,0
61167-4,61167,2252,1,348,10,1
61167-5,61167,1797,2,644,31,1
61167-6,61167,1852,1,435,40,0
61167-7,61167,3021,3,660,23,1
61167-8,61167,3021,1,186,58,0
74333-0,74333,1880,1,824,28,0
74333-1,74333,1604,1,765,39,1
74333-2,74333,1381,1,669,49,1
74333-3,74333,3067,1,614,81,1
28668-0,28668,2417,1,845,8,0
28668-1,28668,3053,1,574,85,1
28668-2,28668,1880,2,593,95,0
28668-3,28668,1668,2,876,16,0
28668-4,28668,1912,1,592,14,0
28668-5,28668,1182,2,792,87,1
38600-0,38600,2942,3,521,27,0
38600-1,38600,1314,1,544,84,0
38600-2,38600,2683,1,580,1,0
38600-3,38600,3055,2,491,88,1
38600-4,38600,1128,1,264,25,0
38600-5,38600,1399,3,818,1,0
38600-6,38600,1912,1,303,23,0
38600-7,38600,1245,1,409,72,1
38600-8,38600,1702,2,241,57,0
38600-9,38600,1086,2,727,0,0
78337-0,78337,3158,1,745,28,1
78337-1,78337,1875,2,633,66,0
78337-2,78337,1341,1,999,15,1
78337-3,78337,1729,2,568,1,1
78337-4,78337,2228,1,280,66,0
78337-5,78337,2916,1,156,91,1
78337-6,78337,2257,3,319,93,0
78337-7,78337,2193,1,530,83,1
78337-8,78337,1785,2,643,41,0
78337-9,78337,1702,1,805,68,0
53478-0,53478,1651,1,399,4,0
53478-1,53478,1245,1,740,77,1
53478-2,53478,1690,3,160,82,0
53478-3,53478,2482,2,442,97,0
53478-4,53478,2919,2,950,62,0
53478-5,53478,1375,2,590,61,1
53478-6,53478,2212,1,528,91,1
91179-0,91179,2252,1,643,100,1
91179-1,91179,1899,1,587,22,1
91179-2,91179,2475,3,853,60,1
91179-3,91179,1399,1,852,12,0
91179-4,91179,1573,1,332,79,0
91179-5,91179,1942,1,418,37,0
91179-6,91179,2858,2,762,42,0
91179-7,91179,1668,1,304,54,0
6964-0,6964,1662,2,988,66,1
6964-1,6964,2177,1,477,45,0
6964-2,6964,2037,1,124,53,1
6964-3,6964,1890,2,333,48,1
6964-4,6964,2278,2,370,19,1
6964-5,6964,3111,2,114,19,0
6964-6,6964,2942,2,677,20,0
6964-7,6964,2395,2,332,77,0
81329-0,81329,2181,2,832,87,1
81329-1,81329,1512,1,837,89,1
81329-2,81329,2916,1,314,53,1
81329-3,81329,2536,2,821,95,1
81329-4,81329,2774,2,906,86,0
81329-5,81329,2625,1,793,38,0
81329-6,81329,2027,1,525,94,0
71447-0,71447,1294,1,198,61,0
71447-1,71447,1202,1,604,74,1
71447-2,71447,1227,3,565,60,1
71447-3,71447,2511,1,793,57,1
71447-4,71447,2342,1,482,32,0
71447-5,71447,2475,1,593,96,0
71447-6,71447,2139,1,836,82,0
94101-0,94101,1182,1,442,88,1
94101-1,94101,2409,2,903,24,1
94101-2,94101,3055,1,288,34,1
94101-3,94101,2407,1,634,100,1
94101-4,94101,1233,2,138,72,1
11917-0,11917,2857,3,652,4,1
11917-1,11917,1668,1,960,6,0
11917-2,11917,2313,2,680,46,1
11917-3,11917,2400,1,103,14,0
11917-4,11917,2902,1,797,13,1
11917-5,11917,2140,1,674,27,0
96562-0,96562,1690,1,312,17,1
96562-1,96562,1251,2,659,32,1
96562-2,96562,1450,1,258,99,0
96562-3,96562,3158,1,786,61,1
96562-4,96562,1651,1,893,12,0
96562-5,96562,1314,1,767,52,1
96562-6,96562,1294,1,117,97,0
19961-0,19961,1651,1,243,30,1
19961-1,19961,1822,2,585,74,1
70513-0,70513,1831,2,514,43,0
70513-1,70513,2407,1,870,38,0
70513-2,70513,2485,2,942,17,1
70513-3,70513,1133,2,567,92,0
70513-4,70513,1729,1,254,53,1
70513-5,70513,2431,2,491,34,1
70513-6,70513,2154,2,348,45,0
70513-7,70513,2153,2,468,94,1
70513-8,70513,2168,1,665,40,0
70513-9,70513,1621,1,588,45,0
62442-0,62442,2332,1,147,41,0
62442-1,62442,2257,1,713,91,0
62442-2,62442,1542,1,547,77,1
62442-3,62442,2750,1,320,76,0
62442-4,62442,2577,1,245,29,0
62442-5,62442,1668,1,900,40,0
62442-6,62442,2278,3,716,63,1
62442-7,62442,1934,2,994,35,1
62442-8,62442,2026,1,438,69,1
62583-0,62583,1752,1,691,55,0
62583-1,62583,2395,1,115,84,0
62583-2,62583,2472,1,500,89,0
62583-3,62583,1662,1,941,27,1
62583-4,62583,2485,1,256,37,0
62583-5,62583,1729,1,634,4,1
62583-6,62583,2313,1,269,97,1
13891-0,13891,1169,1,251,71,1
13891-1,13891,2395,1,469,20,0
86452-0,86452,1874,1,532,92,1
85480-0,85480,2395,1,154,17,1
85480-1,85480,1182,1,324,14,1
85480-2,85480,1822,1,972,54,1
85480-3,85480,1233,1,609,13,1
85480-4,85480,2130,2,137,14,1
85480-5,85480,2832,1,494,44,1
85480-6,85480,1908,1,997,53,0
48195-0,48195,1566,1,608,31,0
71021-0,71021,2105,1,953,61,0
71021-1,71021,1812,1,461,46,0
71021-2,71021,2140,1,433,47,0
71021-3,71021,1399,2,695,78,1
71021-4,71021,1604,1,507,73,1
71021-5,71021,1209,1,930,39,0
55829-0,55829,2417,1,157,9,1
55829-1,55829,2767,3,927,61,0
55829-2,55829,2736,1,608,72,1
55829-3,55829,1849,2,501,8,0
28872-0,28872,2213,3,257,11,1
28872-1,28872,2395,1,682,39,0
28872-2,28872,1379,1,826,22,0
28872-3,28872,1512,1,897,4,0
59423-0,59423,1729,1,854,2,1
59423-1,59423,1202,1,737,82,0
59423-2,59423,2417,1,376,55,0
59423-3,59423,2228,2,917,77,0
59423-4,59423,2857,1,625,36,1
59423-5,59423,2128,2,873,34,0
59423-6,59423,2213,1,227,12,1
59423-7,59423,3042,3,499,48,0
59423-8,59423,2140,3,744,78,0
8446-0,8446,2095,1,358,74,1
8446-1,8446,1852,1,719,53,0
8446-2,8446,1823,1,268,58,1
8446-3,8446,1498,1,528,49,0
8446-4,8446,2485,1,104,66,0
8446-5,8446,2858,2,946,63,1
8446-6,8446,1651,3,414,88,1
98109-0,98109,2140,3,871,1,0
98109-1,98109,1752,1,808,93,1
77359-0,77359,2774,1,469,31,0
77359-1,77359,1908,1,827,62,1
77359-2,77359,1627,1,173,15,0
77359-3,77359,1573,2,462,81,0
77359-4,77359,1874,1,662,41,0
77359-5,77359,1702,1,408,6,0
77359-6,77359,2400,1,199,27,1
77359-7,77359,2963,2,470,69,0
77359-8,77359,2536,1,461,62,1
83843-0,83843,2105,1,928,75,0
44206-0,44206,1875,1,408,85,0
44206-1,44206,2153,1,809,78,0
44206-2,44206,2770,1,340,58,0
44206-3,44206,1752,2,874,8,1
44206-4,44206,1849,1,574,14,0
44206-5,44206,1875,1,702,21,1
94397-0,94397,2857,1,517,21,0
94397-1,94397,1638,1,851,52,0
94397-2,94397,1823,1,465,59,0
94397-3,94397,1215,1,563,10,1
94397-4,94397,1655,1,636,68,1
94397-5,94397,1314,1,331,52,1
94397-6,94397,1899,1,880,95,0
94397-7,94397,2750,1,423,32,1
94397-8,94397,1875,2,289,35,1
77473-0,77473,2177,1,251,7,1
77473-1,77473,2832,1,431,14,1
77473-2,77473,1797,1,791,79,1
77473-3,77473,1515,1,845,43,1
77473-4,77473,2916,1,616,12,0
77473-5,77473,2627,1,668,41,1
77473-6,77473,1638,2,910,79,1
77473-7,77473,2475,2,545,40,0
77473-8,77473,1662,3,661,5,0
77473-9,77473,2982,1,381,11,0
20326-0,20326,1655,2,363,16,1
20326-1,20326,1702,1,128,51,0
20326-2,20326,1890,2,328,36,1
20326-3,20326,2395,2,778,57,0
20326-4,20326,1128,1,219,22,1
20326-5,20326,1929,2,927,63,1
20326-6,20326,1653,1,502,53,1
20326-7,20326,2212,3,318,54,0
95773-0,95773,3042,1,337,32,0
95773-1,95773,1232,1,510,41,1
95773-2,95773,2858,2,119,48,1
95773-3,95773,2612,2,213,44,0
33105-0,33105,2916,1,667,0,0
33105-1,33105,1476,1,337,73,1
33105-2,33105,2431,2,325,37,0
33105-3,33105,1729,3,684,20,0
46162-0,46162,1659,2,626,79,1
46162-1,46162,2736,3,601,65,1
16406-0,16406,1822,2,343,87,1
16406-1,16406,1627,1,795,100,1
16406-2,16406,1830,2,535,55,1
16406-3,16406,2235,1,621,16,1
16406-4,16406,2169,3,433,57,1
16406-5,16406,1163,3,423,56,1
16406-6,16406,2919,3,365,32,1
16406-7,16406,1880,1,232,93,1
16406-8,16406,2571,1,503,18,1
22710-0,22710,2471,1,978,73,0
22710-1,22710,2193,1,590,79,1
70292-0,70292,2742,3,277,68,1
28447-0,28447,2627,1,241,42,0
28447-1,28447,2548,3,473,95,0
28447-2,28447,1823,2,913,1,1
28447-3,28447,1870,1,403,20,0
51036-0,51036,2471,1,142,58,1
51036-1,51036,2037,1,827,17,0
9527-0,9527,2589,1,754,77,0
9527-1,9527,1566,1,609,5,0
9527-2,9527,1341,2,557,88,0
9527-3,9527,2241,2,652,75,0
9527-4,9527,1934,1,967,24,1
9527-5,9527,2909,3,922,6,1
9527-6,9527,1399,3,868,64,0
9527-7,9527,2203,1,839,72,0
9527-8,9527,1830,1,207,17,1
58575-0,58575,2105,1,718,49,0
58575-1,58575,1542,2,950,43,1
58575-2,58575,1233,1,179,32,1
58575-3,58575,1375,1,744,32,1
58575-4,58575,1627,2,426,64,0
58575-5,58575,2933,2,811,1,1
58575-6,58575,2181,1,546,58,1
58575-7,58575,2612,1,879,69,0
58575-8,58575,1566,1,751,76,1
58575-9,58575,1341,1,582,78,1
31416-0,31416,2513,1,680,42,1
31416-1,31416,2436,1,171,40,1
31416-2,31416,2980,1,128,65,1
31416-3,31416,1245,1,592,63,1
88941-0,88941,1306,2,571,10,0
88941-1,88941,2774,1,378,21,1
88941-2,88941,2683,1,346,24,0
78652-0,78652,2536,1,867,41,0
78652-1,78652,2577,1,316,96,1
78652-2,78652,2832,2,889,2,0
78652-3,78652,1306,1,449,72,0
41378-0,41378,2281,3,714,67,0
41378-1,41378,2306,1,676,44,0
41378-2,41378,2281,1,433,49,0
41378-3,41378,2407,1,994,31,0
76418-0,76418,1659,1,221,54,0
76418-1,76418,1785,2,994,40,1
76418-2,76418,1729,1,279,38,0
52872-0,52872,2470,1,268,5,1
52872-1,52872,1671,2,888,52,1
52872-2,52872,1903,1,298,92,0
52872-3,52872,2627,2,649,60,0
80771-0,80771,1659,1,504,33,1
80771-1,80771,2742,1,531,2,0
80771-2,80771,2763,1,244,65,1
80771-3,80771,1729,1,220,28,1
80771-4,80771,2770,1,625,89,1
80771-5,80771,2903,1,783,28,1
80771-6,80771,2787,1,905,67,1
80771-7,80771,1169,1,159,72,1
63405-0,63405,1381,1,902,77,1
77904-0,77904,2548,1,883,12,0
77904-1,77904,2407,2,624,30,0
77904-2,77904,1166,2,377,26,0
77904-3,77904,2436,1,640,17,1
77904-4,77904,2537,1,327,93,0
77904-5,77904,1655,1,323,34,0
77904-6,77904,1498,2,821,17,1
77904-7,77904,1662,1,698,70,0
77904-8,77904,2048,1,856,18,1
77904-9,77904,2902,1,485,10,1
29290-0,29290,2548,2,896,70,1
10048-0,10048,1182,1,428,97,0
10048-1,10048,2963,2,948,32,1
10048-2,10048,2027,1,401,49,1
10048-3,10048,1653,1,978,7,0
10048-4,10048,1057,2,254,43,0
10048-5,10048,1729,2,576,58,1
10048-6,10048,1870,1,661,35,0
10048-7,10048,2037,1,643,34,0
10048-8,10048,2736,1,474,63,1
10048-9,10048,1852,1,248,7,1
48234-0,48234,1215,1,394,85,0
48234-1,48234,1289,1,510,52,1
48234-2,48234,1485,3,163,30,0
48234-3,48234,2313,2,574,1,1
61688-0,61688,2683,1,331,96,0
61688-1,61688,2916,1,139,27,1
61688-2,61688,2625,3,366,8,0
61688-3,61688,2342,1,969,64,0
61688-4,61688,1899,2,266,17,1
64316-0,64316,2410,1,304,8,1
64316-1,64316,2203,2,281,100,1
64316-2,64316,2127,1,467,34,0
64316-3,64316,1057,1,922,95,1
75428-0,75428,2589,1,912,70,0
75428-1,75428,3067,3,855,4,0
75428-2,75428,1797,3,965,17,1
75428-3,75428,2139,1,900,97,1
20074-0,20074,2060,1,622,15,0
20074-1,20074,2181,1,511,0,0
20074-2,20074,1057,1,862,18,1
58127-0,58127,1314,1,481,63,0
58127-1,58127,2548,1,175,37,0
58127-2,58127,3021,1,187,16,1
58127-3,58127,1166,1,714,54,1
58127-4,58127,1470,1,596,45,0
58127-5,58127,1668,2,139,94,0
58127-6,58127,1534,3,736,29,1
58127-7,58127,1934,1,767,44,0
58127-8,58127,2128,1,429,6,0
39515-0,39515,2124,2,249,89,0
39515-1,39515,2177,2,893,42,0
40951-0,40951,1289,1,492,66,1
40951-1,40951,1245,1,250,40,1
40951-2,40951,1804,1,545,64,1
40951-3,40951,2212,1,349,92,1
40951-4,40951,2407,1,872,58,1
40951-5,40951,1929,1,490,50,0
59665-0,59665,2763,1,654,3,1
59665-1,59665,1668,2,699,17,1
59665-2,59665,2436,1,849,83,1
59665-3,59665,2485,1,597,19,1
59665-4,59665,2982,1,911,25,0
59665-5,59665,2902,1,447,87,1
59665-6,59665,1655,2,872,92,1
59665-7,59665,1133,1,521,35,0
59665-8,59665,2700,1,630,42,1
59665-9,59665,1849,1,537,93,0
36622-0,36622,1942,1,174,19,1
36622-1,36622,1215,1,267,65,1
36622-2,36622,1341,1,990,29,0
36622-3,36622,1668,3,879,39,1
36622-4,36622,2440,1,254,96,0
1585-0,1585,2139,2,264,60,0
1585-1,1585,2627,1,773,3,1
1585-2,1585,1653,3,160,17,0
1585-3,1585,1870,1,717,53,1
1585-4,1585,1233,1,739,19,1
1585-5,1585,1450,1,837,31,1
1585-6,1585,2980,1,574,4,1
1585-7,1585,1870,1,272,19,1
1032-0,1032,1903,1,716,46,0
1032-1,1032,1057,1,631,56,1
1032-2,1032,2213,2,911,61,0
1032-3,1032,1852,1,919,29,1
1032-4,1032,1133,2,838,80,0
1032-5,1032,1381,2,826,84,0
1032-6,1032,1934,2,659,45,0
1032-7,1032,1800,3,192,88,1
83108-0,83108,2154,2,623,70,1
83108-1,83108,2933,1,865,4,0
83108-2,83108,1800,1,484,5,0
83108-3,83108,2127,2,509,76,1
83108-4,83108,2627,1,264,100,1
82402-0,82402,2410,1,599,93,1
82402-1,82402,2925,1,415,5,1
82402-2,82402,2736,1,559,12,1
82402-3,82402,1202,1,230,0,1
82402-4,82402,1749,1,701,63,0
80116-0,80116,1890,1,397,20,1
80116-1,80116,2342,1,210,44,1
80116-2,80116,2832,1,761,1,1
80116-3,80116,1209,1,314,85,0
69533-0,69533,2832,2,825,89,0
69533-1,69533,1852,1,150,49,0
69533-2,69533,1485,3,810,11,0
69533-3,69533,1899,1,354,93,0
69533-4,69533,1086,1,112,19,0
69533-5,69533,2181,1,892,63,0
69533-6,69533,2942,1,440,28,0
69533-7,69533,1690,2,293,19,1
69533-8,69533,1604,2,819,46,1
69533-9,69533,3158,1,102,66,0
8802-0,8802,2482,2,650,42,1
8802-1,8802,1929,1,529,4,0
8802-2,8802,2410,1,263,67,1
8802-3,8802,1202,1,816,10,1
8802-4,8802,1875,2,825,72,1
48619-0,48619,2472,2,894,100,0
48619-1,48619,1671,1,944,52,0
48619-2,48619,2407,1,262,81,1
48619-3,48619,3042,1,157,52,1
48619-4,48619,2130,1,733,22,1
86646-0,86646,2742,1,516,31,1
86646-1,86646,3021,1,811,81,1
86646-2,86646,1215,1,322,22,1
19546-0,19546,1621,1,219,92,0
12187-0,12187,1341,1,613,0,1
12187-1,12187,1128,1,772,18,0
12187-2,12187,2246,1,348,12,1
12187-3,12187,1057,1,567,72,1
52886-0,52886,2060,1,902,100,0
52886-1,52886,1650,1,674,54,1
52886-2,52886,1450,1,464,86,0
52886-3,52886,2060,2,153,91,0
52886-4,52886,1381,2,403,65,1
52886-5,52886,2019,2,932,82,0
52886-6,52886,2832,1,300,84,1
52886-7,52886,2513,2,413,22,0
68939-0,68939,1690,1,595,4,1
68939-1,68939,1573,3,514,67,1
68939-2,68939,1515,1,951,13,0
22414-0,22414,2235,1,740,31,1
22414-1,22414,2933,1,378,33,0
22414-2,22414,2700,1,837,95,0
22414-3,22414,2933,1,277,34,1
21362-0,21362,2139,1,448,89,0
230-0,230,1399,1,197,18,1
230-1,230,2313,1,404,94,0
230-2,230,1375,2,764,50,0
230-3,230,1215,1,959,67,0
30362-0,30362,1831,2,718,71,1
30362-1,30362,2470,2,433,86,1
34950-0,34950,2903,1,819,51,1
34950-1,34950,2763,1,455,21,1
34950-2,34950,2436,3,560,64,1
34950-3,34950,2193,1,853,52,0
95399-0,95399,2485,2,668,28,0
95399-1,95399,1662,1,647,41,0
95399-2,95399,1232,1,767,62,0
95399-3,95399,2181,1,236,30,0
6857-0,6857,3042,3,647,74,1
6857-1,6857,1831,1,684,3,0
6857-2,6857,2431,3,573,34,1
61275-0,61275,1128,1,402,100,1
61275-1,61275,2775,2,126,36,0
61275-2,61275,1245,2,780,46,1
61275-3,61275,3017,1,501,34,1
61275-4,61275,2417,1,886,44,0
93419-0,93419,2446,1,594,93,1
93419-1,93419,1086,3,631,10,0
49809-0,49809,3111,1,290,67,1
49809-1,49809,2203,1,542,18,0
49809-2,49809,2905,1,117,83,0
49809-3,49809,1381,1,731,56,1
49809-4,49809,2436,2,623,24,1
49809-5,49809,2026,1,955,81,0
49809-6,49809,2656,1,398,13,1
96954-0,96954,2511,2,787,54,1
96954-1,96954,1341,2,872,13,1
96954-2,96954,1690,1,510,54,0
96954-3,96954,1650,1,703,16,1
96954-4,96954,2625,3,787,11,0
96954-5,96954,1998,2,688,27,1
24116-0,24116,2169,2,416,8,1
24116-1,24116,2446,2,878,9,0
24116-2,24116,1381,1,568,1,0
24116-3,24116,1852,2,370,39,0
24116-4,24116,1419,1,279,48,0
24116-5,24116,2902,1,313,77,0
24116-6,24116,1942,1,192,67,0
24116-7,24116,1209,1,831,73,0
80689-0,80689,1251,1,847,6,0
80689-1,80689,2140,2,950,58,1
80689-2,80689,2536,2,890,9,0
80689-3,80689,1831,1,404,59,1
80689-4,80689,2436,2,671,3,0
80689-5,80689,1650,1,597,75,0
80689-6,80689,2832,1,255,78,0
80689-7,80689,2472,1,565,26,1
80689-8,80689,2440,1,938,56,0
63075-0,63075,2127,2,636,12,0
49447-0,49447,2982,1,454,53,1
49447-1,49447,2787,3,711,51,0
49447-2,49447,2154,1,172,27,0
49447-3,49447,2037,1,289,10,0
49447-4,49447,3019,2,132,29,0
49447-5,49447,1199,1,650,12,1
49447-6,49447,2440,1,183,40,1
67451-0,67451,2281,1,879,5,1
67451-1,67451,2513,1,159,79,0
44234-0,44234,2471,1,840,1,1
10901-0,10901,2154,2,552,0,0
10901-1,10901,2612,1,259,95,0
10901-2,10901,2905,1,363,41,1
10901-3,10901,1899,1,430,14,0
10901-4,10901,1233,1,121,15,1
10901-5,10901,2919,1,774,91,0
10901-6,10901,2458,3,389,34,1
10901-7,10901,1512,3,821,0,1
10901-8,10901,1217,1,510,48,1
8303-0,8303,2342,3,994,29,0
8303-1,8303,2154,1,402,76,0
8303-2,8303,2902,1,609,38,0
8303-3,8303,2683,2,518,57,0
8303-4,8303,2281,1,561,85,1
8303-5,8303,1375,1,986,94,1
8303-6,8303,2909,1,904,37,0
84990-0,84990,3055,1,651,15,0
84990-1,84990,1169,1,340,6,0
84990-2,84990,3053,2,181,51,1
84990-3,84990,2980,1,889,25,1
84990-4,84990,1655,2,565,42,0
84990-5,84990,1399,1,832,83,1
84990-6,84990,1650,1,350,24,1
84990-7,84990,1800,2,949,15,0
21940-0,21940,1057,1,226,42,1
21940-1,21940,1668,1,297,22,1
22704-0,22704,2905,2,764,98,1
33156-0,33156,2787,2,709,15,1
33156-1,33156,1573,1,935,85,1
33156-2,33156,1621,1,152,59,0
34184-0,34184,1485,3,458,83,1
34184-1,34184,1804,1,139,53,0
34184-2,34184,1294,1,698,85,1
34184-3,34184,1163,2,946,94,0
34184-4,34184,2909,2,159,99,0
34184-5,34184,2775,1,656,44,0
34184-6,34184,1830,1,671,49,0
34184-7,34184,2193,3,400,72,0
34184-8,34184,1942,1,693,77,0
288-0,288,2168,1,543,33,0
288-1,288,2787,1,503,40,1
288-2,288,3158,1,504,22,1
288-3,288,1215,3,311,77,0
288-4,288,2395,2,799,75,0
288-5,288,2942,3,500,5,0
288-6,288,2400,1,349,8,0
288-7,288,1651,3,578,100,1
288-8,288,1647,2,144,3,1
288-9,288,2475,2,860,93,1
73182-0,73182,1671,1,635,59,1
73182-1,73182,2212,3,341,18,0
73182-2,73182,2736,2,569,51,0
73182-3,73182,1934,2,343,4,0
73182-4,73182,2037,1,103,74,0
73182-5,73182,2767,1,398,80,0
73182-6,73182,2278,3,774,8,1
55707-0,55707,2257,1,893,28,1
55707-1,55707,2471,1,823,5,0
55707-2,55707,2241,1,322,52,1
55707-3,55707,2982,2,102,15,1
55707-4,55707,1306,2,964,74,0
55707-5,55707,2774,2,491,25,1
90452-0,90452,2909,1,578,17,0
90452-1,90452,2281,1,592,55,0
90452-2,90452,1800,1,838,72,1
90452-3,90452,2656,1,452,35,1
90452-4,90452,3111,1,959,87,1
90452-5,90452,1903,3,954,25,1
90452-6,90452,2246,1,363,26,0
90452-7,90452,2181,1,728,40,0
90452-8,90452,1217,1,133,41,1
90452-9,90452,2193,1,848,91,1
93463-0,93463,2027,3,926,40,1
93463-1,93463,2513,1,236,38,1
93463-2,93463,1217,1,524,95,0
93463-3,93463,2332,1,996,10,1
93463-4,93463,2037,1,294,61,1
93463-5,93463,1929,1,726,50,0
93463-6,93463,1498,3,456,28,0
9685-0,9685,2763,3,613,40,1
9685-1,9685,1822,1,907,88,0
9685-2,9685,1729,1,222,47,0
9685-3,9685,1874,2,158,29,0
9685-4,9685,1399,1,688,10,1
93457-0,93457,2767,1,890,79,0
93457-1,93457,2153,1,136,6,1
93457-2,93457,2193,1,704,51,1
